,demand_forecast
2023-04-07 18:00:00,11237.079
2023-04-07 19:00:00,10991.495
2023-04-07 20:00:00,9755.467
2023-04-07 21:00:00,8987.43
2023-04-07 22:00:00,8648.621
2023-04-07 23:00:00,8406.081
2023-04-08 00:00:00,8152.7476
2023-04-08 01:00:00,7956.6167
2023-04-08 02:00:00,7808.408
2023-04-08 03:00:00,7806.1606
2023-04-08 04:00:00,7557.776
2023-04-08 05:00:00,7505.1177
2023-04-08 06:00:00,8013.206
2023-04-08 07:00:00,9077.577
2023-04-08 08:00:00,9888.157
2023-04-08 09:00:00,10021.096
2023-04-08 10:00:00,10111.418
2023-04-08 11:00:00,10155.871
2023-04-08 12:00:00,9967.824
2023-04-08 13:00:00,9714.0205
2023-04-08 14:00:00,9529.664
2023-04-08 15:00:00,9416.6455
2023-04-08 16:00:00,9379.282
2023-04-08 17:00:00,9536.243
2023-04-08 18:00:00,9747.06
2023-04-08 19:00:00,9701.274
2023-04-08 20:00:00,9255.78
2023-04-08 21:00:00,8764.825
2023-04-08 22:00:00,8275.297
2023-04-08 23:00:00,8009.317
2023-04-09 00:00:00,7576.16
2023-04-09 01:00:00,7270.0537
2023-04-09 02:00:00,7158.8105
2023-04-09 03:00:00,7209.2
2023-04-09 04:00:00,7153.4116
2023-04-09 05:00:00,7318.842
2023-04-09 06:00:00,7747.1895
2023-04-09 07:00:00,8515.276
2023-04-09 08:00:00,9086.855
2023-04-09 09:00:00,9318.708
2023-04-09 10:00:00,9447.059
2023-04-09 11:00:00,9426.553
2023-04-09 12:00:00,9325.322
2023-04-09 13:00:00,9048.977
2023-04-09 14:00:00,8938.945
2023-04-09 15:00:00,8919.848
2023-04-09 16:00:00,8920.275
2023-04-09 17:00:00,9105.768
2023-04-09 18:00:00,9251.273
2023-04-09 19:00:00,9188.507
2023-04-09 20:00:00,9040.214
2023-04-09 21:00:00,8833.109
2023-04-09 22:00:00,8323.693
2023-04-09 23:00:00,8134.9756
2023-04-10 00:00:00,7219.4946
2023-04-10 01:00:00,7079.045
2023-04-10 02:00:00,6734.1655
2023-04-10 03:00:00,6987.4443
2023-04-10 04:00:00,6913.0347
2023-04-10 05:00:00,6870.391
2023-04-10 06:00:00,7557.0986
2023-04-10 07:00:00,8825.471
2023-04-10 08:00:00,9720.841
2023-04-10 09:00:00,10379.745
2023-04-10 10:00:00,10658.957
2023-04-10 11:00:00,10686.129
2023-04-10 12:00:00,10568.717
2023-04-10 13:00:00,10459.495
2023-04-10 14:00:00,10438.064
2023-04-10 15:00:00,10128.425
2023-04-10 16:00:00,10317.81
2023-04-10 17:00:00,10529.081
2023-04-10 18:00:00,10643.179
2023-04-10 19:00:00,10502.723
2023-04-10 20:00:00,10440.992
2023-04-10 21:00:00,9160.183
2023-04-10 22:00:00,8824.672
2023-04-10 23:00:00,8407.877
2023-04-11 00:00:00,8278.508
2023-04-11 01:00:00,8148.4453
2023-04-11 02:00:00,7907.737
2023-04-11 03:00:00,7964.4023
2023-04-11 04:00:00,8427.786
2023-04-11 05:00:00,9139.285
2023-04-11 06:00:00,10007.059
2023-04-11 07:00:00,10789.43
2023-04-11 08:00:00,11073.421
2023-04-11 09:00:00,11207.122
2023-04-11 10:00:00,11410.19
2023-04-11 11:00:00,11346.708
2023-04-11 12:00:00,11301.768
2023-04-11 13:00:00,11339.268
2023-04-11 14:00:00,11042.303
2023-04-11 15:00:00,10858.852
2023-04-11 16:00:00,10870.221
2023-04-11 17:00:00,10915.673
2023-04-11 18:00:00,11107.578
2023-04-11 19:00:00,11127.78
2023-04-11 20:00:00,10964.183
2023-04-11 21:00:00,10432.989
2023-04-11 22:00:00,9883.964
2023-04-11 23:00:00,8928.258
2023-04-12 00:00:00,8463.313
2023-04-12 01:00:00,7910.9824
2023-04-12 02:00:00,7721.904
2023-04-12 03:00:00,7747.9673
2023-04-12 04:00:00,8203.809
2023-04-12 05:00:00,8999.596
2023-04-12 06:00:00,9996.805
2023-04-12 07:00:00,10625.551
2023-04-12 08:00:00,11059.518
2023-04-12 09:00:00,11186.321
2023-04-12 10:00:00,11297.5205
2023-04-12 11:00:00,11276.843
2023-04-12 12:00:00,11228.705
2023-04-12 13:00:00,11103.281
2023-04-12 14:00:00,10756.721
2023-04-12 15:00:00,10558.02
2023-04-12 16:00:00,10545.097
2023-04-12 17:00:00,10639.906
2023-04-12 18:00:00,10831.498
2023-04-12 19:00:00,10716.927
2023-04-12 20:00:00,10397.636
2023-04-12 21:00:00,10113.607
2023-04-12 22:00:00,9579.958
2023-04-12 23:00:00,8773.406
2023-04-13 00:00:00,8299.4
2023-04-13 01:00:00,8008.586
2023-04-13 02:00:00,7847.957
2023-04-13 03:00:00,7893.658
2023-04-13 04:00:00,8390.608
2023-04-13 05:00:00,9068.977
2023-04-13 06:00:00,10298.41
2023-04-13 07:00:00,10724.872
2023-04-13 08:00:00,11195.316
2023-04-13 09:00:00,11344.887
2023-04-13 10:00:00,11392.852
2023-04-13 11:00:00,11368.038
2023-04-13 12:00:00,11302.881
2023-04-13 13:00:00,11033.564
2023-04-13 14:00:00,10724.631
2023-04-13 15:00:00,10579.963
2023-04-13 16:00:00,10649.891
2023-04-13 17:00:00,10606.64
2023-04-13 18:00:00,10831.803
2023-04-13 19:00:00,10665.826
2023-04-13 20:00:00,10508.949
2023-04-13 21:00:00,10228.618
2023-04-13 22:00:00,9604.068
2023-04-13 23:00:00,8827.316
2023-04-14 00:00:00,8191.36
2023-04-14 01:00:00,8092.2715
2023-04-14 02:00:00,7965.4746
2023-04-14 03:00:00,8024.191
2023-04-14 04:00:00,8197.553
2023-04-14 05:00:00,8740.381
2023-04-14 06:00:00,10117.948
2023-04-14 07:00:00,10639.57
2023-04-14 08:00:00,11203.312
2023-04-14 09:00:00,11269.273
2023-04-14 10:00:00,11387.134
2023-04-14 11:00:00,11355.309
2023-04-14 12:00:00,11163.091
2023-04-14 13:00:00,10806.487
2023-04-14 14:00:00,10433.555
2023-04-14 15:00:00,10284.419
2023-04-14 16:00:00,10340.263
2023-04-14 17:00:00,10297.003
2023-04-14 18:00:00,10499.411
2023-04-14 19:00:00,10380.127
2023-04-14 20:00:00,9990.998
2023-04-14 21:00:00,9588.942
2023-04-14 22:00:00,9057.267
2023-04-14 23:00:00,8429.488
2023-04-15 00:00:00,8013.1445
2023-04-15 01:00:00,7745.989
2023-04-15 02:00:00,7692.8174
2023-04-15 03:00:00,7750.3525
2023-04-15 04:00:00,7561.7793
2023-04-15 05:00:00,7484.0396
2023-04-15 06:00:00,8191.116
2023-04-15 07:00:00,9124.846
2023-04-15 08:00:00,9788.772
2023-04-15 09:00:00,9899.203
2023-04-15 10:00:00,10055.463
2023-04-15 11:00:00,10029.144
2023-04-15 12:00:00,9839.881
2023-04-15 13:00:00,9513.195
2023-04-15 14:00:00,9420.153
2023-04-15 15:00:00,9221.446
2023-04-15 16:00:00,9207.443
2023-04-15 17:00:00,9464.752
2023-04-15 18:00:00,9634.569
2023-04-15 19:00:00,9576.247
2023-04-15 20:00:00,9196.74
2023-04-15 21:00:00,8801.785
2023-04-15 22:00:00,8269.882
2023-04-15 23:00:00,7844.0527
2023-04-16 00:00:00,7561.4673
2023-04-16 01:00:00,7215.207
2023-04-16 02:00:00,7080.3677
2023-04-16 03:00:00,7057.538
2023-04-16 04:00:00,7026.8574
2023-04-16 05:00:00,7256.208
2023-04-16 06:00:00,7624.8774
2023-04-16 07:00:00,8479.257
2023-04-16 08:00:00,9057.297
2023-04-16 09:00:00,9376.269
2023-04-16 10:00:00,9437.831
2023-04-16 11:00:00,9322.734
2023-04-16 12:00:00,9281.944
2023-04-16 13:00:00,9117.58
2023-04-16 14:00:00,9042.118
2023-04-16 15:00:00,9015.123
2023-04-16 16:00:00,8971.622
2023-04-16 17:00:00,9172.0205
2023-04-16 18:00:00,9287.098
2023-04-16 19:00:00,9123.601
2023-04-16 20:00:00,9055.597
2023-04-16 21:00:00,8825.611
2023-04-16 22:00:00,8332.941
2023-04-16 23:00:00,7936.717
2023-04-17 00:00:00,7698.039
2023-04-17 01:00:00,7380.9053
2023-04-17 02:00:00,7168.5776
2023-04-17 03:00:00,7420.442
2023-04-17 04:00:00,7530.117
2023-04-17 05:00:00,8222.236
2023-04-17 06:00:00,9663.581
2023-04-17 07:00:00,10809.905
2023-04-17 08:00:00,10697.852
2023-04-17 09:00:00,10940.922
2023-04-17 10:00:00,11048.322
2023-04-17 11:00:00,11308.965
2023-04-17 12:00:00,11002.099
2023-04-17 13:00:00,10708.644
2023-04-17 14:00:00,10397.625
2023-04-17 15:00:00,10165.384
2023-04-17 16:00:00,10230.264
2023-04-17 17:00:00,10508.527
2023-04-17 18:00:00,10674.997
2023-04-17 19:00:00,10406.438
2023-04-17 20:00:00,10162.543
2023-04-17 21:00:00,9312.085
2023-04-17 22:00:00,8641.892
2023-04-17 23:00:00,8464.045
2023-04-18 00:00:00,7918.209
2023-04-18 01:00:00,7851.5576
2023-04-18 02:00:00,7649.9907
2023-04-18 03:00:00,7772.071
2023-04-18 04:00:00,8041.45
2023-04-18 05:00:00,8614.062
2023-04-18 06:00:00,9658.935
2023-04-18 07:00:00,10556.851
2023-04-18 08:00:00,10721.876
2023-04-18 09:00:00,10919.645
2023-04-18 10:00:00,11255.14
2023-04-18 11:00:00,11302.347
2023-04-18 12:00:00,11100.82
2023-04-18 13:00:00,10984.2
2023-04-18 14:00:00,10572.333
2023-04-18 15:00:00,10295.603
2023-04-18 16:00:00,10300.654
2023-04-18 17:00:00,10334.3955
2023-04-18 18:00:00,10348.643
2023-04-18 19:00:00,10358.437
2023-04-18 20:00:00,10304.077
2023-04-18 21:00:00,9591.93
2023-04-18 22:00:00,8949.605
2023-04-18 23:00:00,8429.534
2023-04-19 00:00:00,7859.422
2023-04-19 01:00:00,7599.681
2023-04-19 02:00:00,7393.1914
2023-04-19 03:00:00,7456.2026
2023-04-19 04:00:00,7789.3477
2023-04-19 05:00:00,8383.805
2023-04-19 06:00:00,9326.976
2023-04-19 07:00:00,10234.179
2023-04-19 08:00:00,10450.743
2023-04-19 09:00:00,10608.73
2023-04-19 10:00:00,10874.723
2023-04-19 11:00:00,10872.69
2023-04-19 12:00:00,10748.126
2023-04-19 13:00:00,10383.453
2023-04-19 14:00:00,10040.704
2023-04-19 15:00:00,9764.188
2023-04-19 16:00:00,9783.172
2023-04-19 17:00:00,9801.25
2023-04-19 18:00:00,9943.221
2023-04-19 19:00:00,9802.94
2023-04-19 20:00:00,9666.976
2023-04-19 21:00:00,9110.867
2023-04-19 22:00:00,8683.193
2023-04-19 23:00:00,8056.8423
2023-04-20 00:00:00,7636.1514
2023-04-20 01:00:00,7456.047
2023-04-20 02:00:00,7292.586
2023-04-20 03:00:00,7418.219
2023-04-20 04:00:00,7723.031
2023-04-20 05:00:00,8627.287
2023-04-20 06:00:00,9599.269
2023-04-20 07:00:00,10269.374
2023-04-20 08:00:00,10546.52
2023-04-20 09:00:00,10502.572
2023-04-20 10:00:00,10666.877
2023-04-20 11:00:00,10639.359
2023-04-20 12:00:00,10629.678
2023-04-20 13:00:00,10276.829
2023-04-20 14:00:00,10023.465
2023-04-20 15:00:00,9828.923
2023-04-20 16:00:00,9892.311
2023-04-20 17:00:00,9831.115
2023-04-20 18:00:00,10088.696
2023-04-20 19:00:00,9817.175
2023-04-20 20:00:00,9676.623
2023-04-20 21:00:00,9089.154
2023-04-20 22:00:00,8650.025
2023-04-20 23:00:00,7888.687
2023-04-21 00:00:00,7474.0273
2023-04-21 01:00:00,7416.796
2023-04-21 02:00:00,7242.8135
2023-04-21 03:00:00,7444.65
2023-04-21 04:00:00,7675.2573
2023-04-21 05:00:00,8553.694
2023-04-21 06:00:00,9448.629
2023-04-21 07:00:00,10157.402
2023-04-21 08:00:00,10478.596
2023-04-21 09:00:00,10477.437
2023-04-21 10:00:00,10560.921
2023-04-21 11:00:00,10563.184
2023-04-21 12:00:00,10445.069
2023-04-21 13:00:00,10076.915
2023-04-21 14:00:00,9810.871
2023-04-21 15:00:00,9510.532
2023-04-21 16:00:00,9474.312
2023-04-21 17:00:00,9473.667
2023-04-21 18:00:00,9827.931
2023-04-21 19:00:00,9530.562
2023-04-21 20:00:00,9174.474
2023-04-21 21:00:00,8834.5625
2023-04-21 22:00:00,8346.782
2023-04-21 23:00:00,7652.042
2023-04-22 00:00:00,7410.6
2023-04-22 01:00:00,7246.308
2023-04-22 02:00:00,7029.39
2023-04-22 03:00:00,7195.3066
2023-04-22 04:00:00,7227.808
2023-04-22 05:00:00,7270.269
2023-04-22 06:00:00,8040.9746
2023-04-22 07:00:00,8885.787
2023-04-22 08:00:00,9568.906
2023-04-22 09:00:00,9648.799
2023-04-22 10:00:00,9872.49
2023-04-22 11:00:00,9683.141
2023-04-22 12:00:00,9474.879
2023-04-22 13:00:00,9238.375
2023-04-22 14:00:00,9058.006
2023-04-22 15:00:00,8854.304
2023-04-22 16:00:00,8802.053
2023-04-22 17:00:00,8948.458
2023-04-22 18:00:00,9151.122
2023-04-22 19:00:00,9023.898
2023-04-22 20:00:00,8693.789
2023-04-22 21:00:00,8459.941
2023-04-22 22:00:00,7983.6865
2023-04-22 23:00:00,7495.4097
2023-04-23 00:00:00,7299.284
2023-04-23 01:00:00,6896.9316
2023-04-23 02:00:00,6726.0054
2023-04-23 03:00:00,6751.5195
2023-04-23 04:00:00,6782.56
2023-04-23 05:00:00,6923.7246
2023-04-23 06:00:00,7466.5894
2023-04-23 07:00:00,8302.451
2023-04-23 08:00:00,8819.198
2023-04-23 09:00:00,9166.298
2023-04-23 10:00:00,9291.014
2023-04-23 11:00:00,9202.454
2023-04-23 12:00:00,9123.659
2023-04-23 13:00:00,8880.322
2023-04-23 14:00:00,8722.923
2023-04-23 15:00:00,8636.968
2023-04-23 16:00:00,8648.794
2023-04-23 17:00:00,8875.521
2023-04-23 18:00:00,9107.358
2023-04-23 19:00:00,8909.084
2023-04-23 20:00:00,8739.378
2023-04-23 21:00:00,8604.452
2023-04-23 22:00:00,8164.044
2023-04-23 23:00:00,7782.5312
2023-04-24 00:00:00,7673.6357
2023-04-24 01:00:00,7459.902
2023-04-24 02:00:00,7243.6284
2023-04-24 03:00:00,7491.8716
2023-04-24 04:00:00,7808.862
2023-04-24 05:00:00,8579.508
2023-04-24 06:00:00,9741.293
2023-04-24 07:00:00,10800.121
2023-04-24 08:00:00,10962.022
2023-04-24 09:00:00,11239.671
2023-04-24 10:00:00,11316.007
2023-04-24 11:00:00,11452.63
2023-04-24 12:00:00,11219.632
2023-04-24 13:00:00,10911.005
2023-04-24 14:00:00,10459.972
2023-04-24 15:00:00,10197.721
2023-04-24 16:00:00,10174.508
2023-04-24 17:00:00,10412.217
2023-04-24 18:00:00,10699.885
2023-04-24 19:00:00,10221.712
2023-04-24 20:00:00,9990.061
2023-04-24 21:00:00,9300.043
2023-04-24 22:00:00,8690.1045
2023-04-24 23:00:00,8339.706
2023-04-25 00:00:00,7939.453
2023-04-25 01:00:00,7860.6255
2023-04-25 02:00:00,7834.1235
2023-04-25 03:00:00,7997.031
2023-04-25 04:00:00,8151.42
2023-04-25 05:00:00,8871.5
2023-04-25 06:00:00,9853.618
2023-04-25 07:00:00,10703.104
2023-04-25 08:00:00,10885.388
2023-04-25 09:00:00,11097.627
2023-04-25 10:00:00,11449.988
2023-04-25 11:00:00,11513.882
2023-04-25 12:00:00,11296.631
2023-04-25 13:00:00,11085.992
2023-04-25 14:00:00,10524.701
2023-04-25 15:00:00,10220.314
2023-04-25 16:00:00,10171.725
2023-04-25 17:00:00,10235.024
2023-04-25 18:00:00,10315.926
2023-04-25 19:00:00,10130.669
2023-04-25 20:00:00,10010.924
2023-04-25 21:00:00,9379.386
2023-04-25 22:00:00,8762.355
2023-04-25 23:00:00,8291.59
2023-04-26 00:00:00,7885.8286
2023-04-26 01:00:00,7528.077
2023-04-26 02:00:00,7383.767
2023-04-26 03:00:00,7515.744
2023-04-26 04:00:00,7729.6084
2023-04-26 05:00:00,8513.209
2023-04-26 06:00:00,9397.086
2023-04-26 07:00:00,10387.332
2023-04-26 08:00:00,10579.49
2023-04-26 09:00:00,10718.517
2023-04-26 10:00:00,11021.061
2023-04-26 11:00:00,10987.199
2023-04-26 12:00:00,10802.233
2023-04-26 13:00:00,10424.905
2023-04-26 14:00:00,10066.007
2023-04-26 15:00:00,9775.934
2023-04-26 16:00:00,9712.304
2023-04-26 17:00:00,9731.049
2023-04-26 18:00:00,9820.166
2023-04-26 19:00:00,9642.403
2023-04-26 20:00:00,9476.439
2023-04-26 21:00:00,8888.33
2023-04-26 22:00:00,8282.729
2023-04-26 23:00:00,7763.214
2023-04-27 00:00:00,7516.7256
2023-04-27 01:00:00,7318.9004
2023-04-27 02:00:00,7132.5034
2023-04-27 03:00:00,7312.9707
2023-04-27 04:00:00,7613.327
2023-04-27 05:00:00,8437.102
2023-04-27 06:00:00,9374.943
2023-04-27 07:00:00,10275.521
2023-04-27 08:00:00,10400.053
2023-04-27 09:00:00,10490.329
2023-04-27 10:00:00,10713.196
2023-04-27 11:00:00,10678.998
2023-04-27 12:00:00,10544.329
2023-04-27 13:00:00,10185.742
2023-04-27 14:00:00,9894.905
2023-04-27 15:00:00,9628.87
2023-04-27 16:00:00,9545.766
2023-04-27 17:00:00,9512.537
2023-04-27 18:00:00,9699.977
2023-04-27 19:00:00,9440.598
2023-04-27 20:00:00,9356.023
2023-04-27 21:00:00,8734.45
2023-04-27 22:00:00,8067.462
2023-04-27 23:00:00,7582.9946
2023-04-28 00:00:00,7251.643
2023-04-28 01:00:00,7035.695
2023-04-28 02:00:00,6923.934
2023-04-28 03:00:00,7077.2314
2023-04-28 04:00:00,7480.568
2023-04-28 05:00:00,8358.359
2023-04-28 06:00:00,9226.954
2023-04-28 07:00:00,9998.6045
2023-04-28 08:00:00,10150.185
2023-04-28 09:00:00,10224.027
2023-04-28 10:00:00,10441.223
2023-04-28 11:00:00,10375.232
2023-04-28 12:00:00,10170.236
2023-04-28 13:00:00,9825.731
2023-04-28 14:00:00,9492.073
2023-04-28 15:00:00,9351.932
2023-04-28 16:00:00,9300.683
2023-04-28 17:00:00,9234.226
2023-04-28 18:00:00,9301.988
2023-04-28 19:00:00,9099.833
2023-04-28 20:00:00,9002.45
2023-04-28 21:00:00,8436.945
2023-04-28 22:00:00,7868.0737
2023-04-28 23:00:00,7355.0747
2023-04-29 00:00:00,7029.723
2023-04-29 01:00:00,6772.5986
2023-04-29 02:00:00,6564.0396
2023-04-29 03:00:00,6683.935
2023-04-29 04:00:00,6865.217
2023-04-29 05:00:00,7090.581
2023-04-29 06:00:00,7761.93
2023-04-29 07:00:00,8464.348
2023-04-29 08:00:00,8995.329
2023-04-29 09:00:00,9159.015
2023-04-29 10:00:00,9436.051
2023-04-29 11:00:00,9245.467
2023-04-29 12:00:00,9009.935
2023-04-29 13:00:00,8678.264
2023-04-29 14:00:00,8540.007
2023-04-29 15:00:00,8494.756
2023-04-29 16:00:00,8496.942
2023-04-29 17:00:00,8535.6875
2023-04-29 18:00:00,8566.474
2023-04-29 19:00:00,8503.602
2023-04-29 20:00:00,8372.359
2023-04-29 21:00:00,8095.021
2023-04-29 22:00:00,7665.361
2023-04-29 23:00:00,7072.3813
2023-04-30 00:00:00,6886.7075
2023-04-30 01:00:00,6506.347
2023-04-30 02:00:00,6394.2056
2023-04-30 03:00:00,6443.075
2023-04-30 04:00:00,6486.818
2023-04-30 05:00:00,6571.5156
2023-04-30 06:00:00,7277.404
2023-04-30 07:00:00,8042.8896
2023-04-30 08:00:00,8470.879
2023-04-30 09:00:00,8756.038
2023-04-30 10:00:00,9000.779
2023-04-30 11:00:00,8847.8545
2023-04-30 12:00:00,8780.834
2023-04-30 13:00:00,8397.964
2023-04-30 14:00:00,8230.097
2023-04-30 15:00:00,8234.8545
2023-04-30 16:00:00,8256.766
2023-04-30 17:00:00,8401.796
2023-04-30 18:00:00,8537.004
2023-04-30 19:00:00,8444.355
2023-04-30 20:00:00,8410.958
2023-04-30 21:00:00,8243.823
2023-04-30 22:00:00,7824.1367
2023-04-30 23:00:00,7503.4976
2023-05-01 00:00:00,6944.2676
2023-05-01 01:00:00,6807.3506
2023-05-01 02:00:00,6814.606
2023-05-01 03:00:00,6880.704
2023-05-01 04:00:00,6849.6304
2023-05-01 05:00:00,7410.7935
2023-05-01 06:00:00,7376.16
2023-05-01 07:00:00,7971.125
2023-05-01 08:00:00,8504.998
2023-05-01 09:00:00,8993.171
2023-05-01 10:00:00,9340.194
2023-05-01 11:00:00,9362.713
2023-05-01 12:00:00,9136.437
2023-05-01 13:00:00,8836.087
2023-05-01 14:00:00,8507.6455
2023-05-01 15:00:00,8414.345
2023-05-01 16:00:00,8417.809
2023-05-01 17:00:00,8557.841
2023-05-01 18:00:00,8531.897
2023-05-01 19:00:00,8479.918
2023-05-01 20:00:00,8482.644
2023-05-01 21:00:00,8389.237
2023-05-01 22:00:00,7921.2427
2023-05-01 23:00:00,7684.258
2023-05-02 00:00:00,7438.0767
2023-05-02 01:00:00,7424.143
2023-05-02 02:00:00,7419.1143
2023-05-02 03:00:00,7607.1797
2023-05-02 04:00:00,8070.02
2023-05-02 05:00:00,8626.558
2023-05-02 06:00:00,9626.187
2023-05-02 07:00:00,10334.673
2023-05-02 08:00:00,10487.366
2023-05-02 09:00:00,10907.516
2023-05-02 10:00:00,11313.934
2023-05-02 11:00:00,11198.712
2023-05-02 12:00:00,10942.482
2023-05-02 13:00:00,10660.362
2023-05-02 14:00:00,10225.08
2023-05-02 15:00:00,9824.068
2023-05-02 16:00:00,9745.172
2023-05-02 17:00:00,9771.278
2023-05-02 18:00:00,9884.84
2023-05-02 19:00:00,9646.297
2023-05-02 20:00:00,9604.748
2023-05-02 21:00:00,8975.238
2023-05-02 22:00:00,8437.997
2023-05-02 23:00:00,7888.7944
2023-05-03 00:00:00,7635.861
2023-05-03 01:00:00,7364.0776
2023-05-03 02:00:00,7263.838
2023-05-03 03:00:00,7431.762
2023-05-03 04:00:00,7719.604
2023-05-03 05:00:00,8521.593
2023-05-03 06:00:00,9453.815
2023-05-03 07:00:00,10321.691
2023-05-03 08:00:00,10464.672
2023-05-03 09:00:00,10801.109
2023-05-03 10:00:00,11116.138
2023-05-03 11:00:00,11084.752
2023-05-03 12:00:00,10865.897
2023-05-03 13:00:00,10451.261
2023-05-03 14:00:00,10130.088
2023-05-03 15:00:00,9775.923
2023-05-03 16:00:00,9666.371
2023-05-03 17:00:00,9694.608
2023-05-03 18:00:00,9702.934
2023-05-03 19:00:00,9471.615
2023-05-03 20:00:00,9397.505
2023-05-03 21:00:00,8742.705
2023-05-03 22:00:00,8194.352
2023-05-03 23:00:00,7708.8394
2023-05-04 00:00:00,7538.1606
2023-05-04 01:00:00,7254.904
2023-05-04 02:00:00,7178.964
2023-05-04 03:00:00,7347.0225
2023-05-04 04:00:00,7720.6333
2023-05-04 05:00:00,8573.183
2023-05-04 06:00:00,9500.204
2023-05-04 07:00:00,10400.171
2023-05-04 08:00:00,10489.051
2023-05-04 09:00:00,10725.169
2023-05-04 10:00:00,11005.171
2023-05-04 11:00:00,11005.965
2023-05-04 12:00:00,10763.955
2023-05-04 13:00:00,10380.209
2023-05-04 14:00:00,10095.095
2023-05-04 15:00:00,9761.455
2023-05-04 16:00:00,9664.967
2023-05-04 17:00:00,9647.121
2023-05-04 18:00:00,9635.883
2023-05-04 19:00:00,9417.687
2023-05-04 20:00:00,9269.827
2023-05-04 21:00:00,8589.031
2023-05-04 22:00:00,8026.2153
2023-05-04 23:00:00,7560.971
2023-05-05 00:00:00,7274.183
2023-05-05 01:00:00,7046.876
2023-05-05 02:00:00,6936.8584
2023-05-05 03:00:00,7056.8936
2023-05-05 04:00:00,7563.565
2023-05-05 05:00:00,8486.469
2023-05-05 06:00:00,9368.3
2023-05-05 07:00:00,10233.241
2023-05-05 08:00:00,10276.839
2023-05-05 09:00:00,10442.187
2023-05-05 10:00:00,10622.731
2023-05-05 11:00:00,10594.591
2023-05-05 12:00:00,10390.772
2023-05-05 13:00:00,10041.854
2023-05-05 14:00:00,9731.296
2023-05-05 15:00:00,9461.653
2023-05-05 16:00:00,9421.39
2023-05-05 17:00:00,9370.908
2023-05-05 18:00:00,9373.629
2023-05-05 19:00:00,9167.089
2023-05-05 20:00:00,8941.648
2023-05-05 21:00:00,8332.234
2023-05-05 22:00:00,7794.629
2023-05-05 23:00:00,7286.356
2023-05-06 00:00:00,6935.9106
2023-05-06 01:00:00,6628.7783
2023-05-06 02:00:00,6451.801
2023-05-06 03:00:00,6549.182
2023-05-06 04:00:00,6640.8037
2023-05-06 05:00:00,7033.0806
2023-05-06 06:00:00,7590.625
2023-05-06 07:00:00,8262.342
2023-05-06 08:00:00,8628.276
2023-05-06 09:00:00,8738.61
2023-05-06 10:00:00,9176.651
2023-05-06 11:00:00,8961.5205
2023-05-06 12:00:00,8685.567
2023-05-06 13:00:00,8615.305
2023-05-06 14:00:00,8490.36
2023-05-06 15:00:00,8452.615
2023-05-06 16:00:00,8487.578
2023-05-06 17:00:00,8453.446
2023-05-06 18:00:00,8435.261
2023-05-06 19:00:00,8361.621
2023-05-06 20:00:00,8201.29
2023-05-06 21:00:00,7913.5635
2023-05-06 22:00:00,7443.9604
2023-05-06 23:00:00,6875.1177
2023-05-07 00:00:00,6608.7095
2023-05-07 01:00:00,6361.857
2023-05-07 02:00:00,6163.726
2023-05-07 03:00:00,6325.339
2023-05-07 04:00:00,6341.0156
2023-05-07 05:00:00,6524.1343
2023-05-07 06:00:00,7168.042
2023-05-07 07:00:00,7834.105
2023-05-07 08:00:00,8209.541
2023-05-07 09:00:00,8355.3955
2023-05-07 10:00:00,8731.174
2023-05-07 11:00:00,8641.291
2023-05-07 12:00:00,8436.849
2023-05-07 13:00:00,8276.876
2023-05-07 14:00:00,8144.4443
2023-05-07 15:00:00,8126.119
2023-05-07 16:00:00,8152.901
2023-05-07 17:00:00,8261.849
2023-05-07 18:00:00,8345.206
2023-05-07 19:00:00,8298.336
2023-05-07 20:00:00,8282.604
2023-05-07 21:00:00,8020.1777
2023-05-07 22:00:00,7678.0303
2023-05-07 23:00:00,7108.5576
2023-05-08 00:00:00,6916.2373
2023-05-08 01:00:00,6824.445
2023-05-08 02:00:00,6849.3003
2023-05-08 03:00:00,7035.9604
2023-05-08 04:00:00,7630.725
2023-05-08 05:00:00,8120.1426
2023-05-08 06:00:00,9221.866
2023-05-08 07:00:00,10192.027
2023-05-08 08:00:00,10806.519
2023-05-08 09:00:00,11178.052
2023-05-08 10:00:00,10857.666
2023-05-08 11:00:00,10761.731
2023-05-08 12:00:00,11041.617
2023-05-08 13:00:00,11052.85
2023-05-08 14:00:00,10905.936
2023-05-08 15:00:00,10699.76
2023-05-08 16:00:00,10830.6875
2023-05-08 17:00:00,10548.899
2023-05-08 18:00:00,10556.614
2023-05-08 19:00:00,9553.573
2023-05-08 20:00:00,9389.758
2023-05-08 21:00:00,9130.938
2023-05-08 22:00:00,8549.43
2023-05-08 23:00:00,7840.025
2023-05-09 00:00:00,7590.8823
2023-05-09 01:00:00,7437.177
2023-05-09 02:00:00,7519.3643
2023-05-09 03:00:00,7608.606
2023-05-09 04:00:00,8036.559
2023-05-09 05:00:00,8640.335
2023-05-09 06:00:00,9680.065
2023-05-09 07:00:00,10478.519
2023-05-09 08:00:00,10755.013
2023-05-09 09:00:00,11147.359
2023-05-09 10:00:00,11507.406
2023-05-09 11:00:00,11523.896
2023-05-09 12:00:00,11336.169
2023-05-09 13:00:00,11092.404
2023-05-09 14:00:00,10802.346
2023-05-09 15:00:00,10362.267
2023-05-09 16:00:00,10315.058
2023-05-09 17:00:00,10247.763
2023-05-09 18:00:00,10279.864
2023-05-09 19:00:00,9729.389
